segment_id,state,start_time,end_time,duration_min,duration_bar_count,entry_price,exit_price,segment_return_bps,abs_segment_return_bps,segment_high,segment_low,segment_range_bps,max_favorable_move_bps,max_adverse_move_bps,dominant_path_context_6h,dominant_path_label_6h,dominant_path_context_24h,dominant_path_label_24h,hmm_state_mode,switch_trigger_type,switch_reason,dominant_directional_state,dominant_trade_direction,dominant_execution_state,dominant_execution_trade_direction,dominant_price_expectation_issue,dominant_price_expectation_exit_target,directional_exit_ratio,price_expectation_exit_ratio,confirmed_ratio,weak_ratio,pending_ratio,mean_trading_trigger_quality,min_trading_trigger_quality,mean_directional_trading_quality,min_directional_trading_quality,mean_realized_vol_1h_bps,max_realized_vol_1h_bps,mean_realized_vol_6h_bps,max_realized_vol_6h_bps,mean_trend_strength_1h,max_trend_strength_1h,mean_trend_strength_6h,max_trend_strength_6h,mean_trend_consistency_1h,max_trend_consistency_1h,mean_trend_consistency_6h,max_trend_consistency_6h,mean_range_compression_6h,max_range_compression_6h,mean_jump_proxy_1h,max_jump_proxy_1h,mean_jump_proxy_6h,max_jump_proxy_6h,mean_state_confirmation_score,max_state_confirmation_score,max_trading_trigger_quality,max_directional_trading_quality,mean_direction_confidence,max_direction_confidence,mean_hpem_price_impact_score,max_hpem_price_impact_score,mean_vt_movement_confirmation_score,max_vt_movement_confirmation_score,mean_st_movement_confirmation_score,max_st_movement_confirmation_score,mean_hpem_directional_compliance_score,max_hpem_directional_compliance_score,mean_hpem_aligned_move_bps,max_hpem_aligned_move_bps,mean_hpem_aligned_mfe_bps,max_hpem_aligned_mfe_bps,mean_hpem_giveback_bps,max_hpem_giveback_bps,mean_hpem_giveback_ratio,max_hpem_giveback_ratio,mean_rha_directional_compliance_score,max_rha_directional_compliance_score,mean_rha_reversal_move_bps,max_rha_reversal_move_bps,mean_rha_reversal_mfe_bps,max_rha_reversal_mfe_bps,mean_rha_follow_plie_move_bps,max_rha_follow_plie_move_bps,mean_rha_reversal_score,max_rha_reversal_score,mean_vt_direction_score,max_vt_direction_score,mean_vt_direction_confidence,max_vt_direction_confidence,mean_vt_up_ratio_recent,max_vt_up_ratio_recent,mean_vt_down_ratio_recent,max_vt_down_ratio_recent,mean_state_price_expectation_score,max_state_price_expectation_score,mean_price_expectation_exit_pressure,max_price_expectation_exit_pressure,mean_price_expectation_trading_quality,max_price_expectation_trading_quality,mean_price_expectation_raw_issue_flag,max_price_expectation_raw_issue_flag,mean_price_expectation_exit_flag,max_price_expectation_exit_flag,mean_rc_price_drift_flag,max_rc_price_drift_flag,mean_rc_range_break_flag,max_rc_range_break_flag,mean_rc_trend_exclusion_flag,max_rc_trend_exclusion_flag,mean_vt_low_move_flag,max_vt_low_move_flag,mean_vt_mixed_direction_flag,max_vt_mixed_direction_flag,mean_vt_weak_trend_flag,max_vt_weak_trend_flag,mean_st_flat_flag,max_st_flat_flag,mean_st_weak_trend_flag,max_st_weak_trend_flag,mean_st_too_extreme_flag,max_st_too_extreme_flag,mean_hpem_price_expectation_fail_flag,max_hpem_price_expectation_fail_flag,mean_rha_price_expectation_fail_flag,max_rha_price_expectation_fail_flag,q_short_low_move,q_rc_trending,q_hpem_weak_price_impact,q_hpem_directional_decay,q_rha_invalid_direction,q_vt_weak_movement,q_vt_weak_trend,q_vt_mixed_direction,q_st_weak_trend,q_low_trading_quality,q_low_directional_quality,q_low_price_expectation_quality,q_price_expectation_exit,q_rc_price_too_large,q_vt_low_move_price,q_st_price_expectation,q_hpem_price_expectation_exit,q_rha_price_expectation_exit,q_price_expectation_low_score,q_hpem_px_failure,q_rha_px_failure,q_rc_price_not_small,q_vt_low_move_px,q_vt_mixed_or_weak,q_st_price_expectation_fail,q_st_flat_or_extreme,segment_quality_issue_count,segment_quality_issues
566,VT,2022-06-28 11:50:00,2022-06-28 12:50:00,60.0,2,21012.692761509563,20976.50151275789,-17.238367317778735,17.238367317778735,21012.692761509563,20976.50151275789,17.23836731777858,17.23836731777858,0.0,path_neutral_pressure,path_normal_active_dominance_up,path_neutral_pressure,path_quiet_no_pressure,3.0,,"RC->VT; raw_candidate=VT; triggers=normal_entry+exit_pressure; prob=0.752; stable_belief=0.531; old_belief=0.401; gap=0.130; tau_eff=0.380; gap_eff=0.010; lambda_eff=0.520; invalidity=0.720; exit_pressure=0.694; price_expectation=0.720:RC_PRICE_TOO_LARGE_OR_TRENDING: abs_ret=85.9, range=215.5, trend6=0.53; VT gate: active dominance + price trend/volatility with low liquidation explanation; shock below threshold; neutral/mixed pressure=1.000; low directional PLIE explanation=1.000; volatility instability=0.391; trend strength=0.354; active dominance=0.326",VT_MIXED,MIXED,,,VT_LOW_MOVE,,0.0,0.5,0.0,0.0,1.0,0.03739095844668905,0.03573776771334232,0.03739095844668905,0.03573776771334232,30.146924275,31.47367296,103.9315752,104.0325908,0.3034341596,0.3874543934,0.45333995755,0.5346532211,0.5894542234,0.613104834,0.42161449770000003,0.4961717176,0.60639036815,0.6770085668,0.41943975795,0.4359683137,0.43497032785,0.4364416783,0.4316416559502343,0.4507261088604418,0.03904414918003577,0.03904414918003577,0.14743000146428573,0.2,1.0,1.0,0.3787066193384955,0.38365004637699096,0.3447673463555747,0.6895346927111494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.14743000146428573,0.2,0.0,0.0,0.0,0.0,0.1209698643121731,0.17527306195767953,0.4123634690211602,0.8247269380423204,0.03739095844668905,0.03904414918003577,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
622,VT,2022-07-26 10:50:00,2022-07-26 11:50:00,60.0,2,21087.599135457353,21099.471906211475,5.628630181911534,5.628630181911534,21099.471906211475,21087.599135457353,5.628630181911534,5.628630181911534,0.0,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_normal_active_dominance_down,4.0,,"HPEM->VT; raw_candidate=VT; triggers=exit_pressure; prob=0.105; stable_belief=0.376; old_belief=0.142; gap=0.234; tau_eff=0.380; gap_eff=0.010; lambda_eff=0.520; invalidity=0.680; exit_pressure=0.650; price_expectation=0.680:HPEM_NO_PRICE_RESPONSE: aligned=29.3, mfe=38.6, giveback=9.3, impact=0.24; VT gate: active dominance + price trend/volatility with low liquidation explanation; shock below threshold; neutral/mixed pressure=1.000; low directional PLIE explanation=1.000; trend strength=0.505; active dominance=0.351; volatility instability=0.302",VT_MIXED,MIXED,,,VT_LOW_MOVE,RC,0.0,1.0,0.0,0.0,1.0,0.035741501754527005,0.03289536267198588,0.035741501754527005,0.03289536267198588,18.44057553,19.41862184,49.18847842,50.77316153,0.47894947655,0.7700335654,0.2859725373,0.311980153,0.6593707187,0.8988096287,0.41702602479999995,0.4190261069,0.9981477193999999,0.9983792545,0.22835240265,0.3062865403,0.2051137707,0.211256954,0.41260030885456855,0.4454561712792857,0.03858764083706812,0.03858764083706812,0.17685288992857143,0.35370577985714285,0.7506971083333334,1.0,0.19631496132468407,0.2093574037493681,0.11257260363823068,0.22514520727646137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.17685288992857143,0.35370577985714285,0.0,0.0,0.0,0.0,0.08240358906748854,0.11790192661904762,0.9175964109325114,0.9530947484840705,0.035741501754527005,0.03858764083706812,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
1157,VT,2023-05-21 04:50:00,2023-05-21 05:50:00,60.0,2,27168.49987523945,27116.52344172133,-19.149461941961682,19.149461941961682,27168.49987523945,27116.52344172133,19.14946194196309,19.14946194196309,0.0,path_neutral_pressure,path_normal_active_dominance_up,path_neutral_pressure,path_quiet_no_pressure,2.0,,"RC->VT; raw_candidate=VT; triggers=normal_entry; prob=0.752; stable_belief=0.462; old_belief=0.428; gap=0.034; tau_eff=0.380; gap_eff=0.010; lambda_eff=0.520; invalidity=0.620; exit_pressure=0.625; price_expectation=0.620:RC_PRICE_TOO_LARGE_OR_TRENDING: abs_ret=103.8, range=121.0, trend6=0.47; VT gate: active dominance + price trend/volatility with low liquidation explanation; shock below threshold; low directional PLIE explanation=0.929; neutral/mixed pressure=0.850; trend strength=0.566; active dominance=0.324; volatility instability=0.310",VT_MIXED,MIXED,,,VT_LOW_MOVE,RC,0.0,1.0,0.0,0.0,1.0,0.03340920168872199,0.029250751577179355,0.03340920168872199,0.029250751577179355,9.474098375,12.81885315,44.034741909999994,44.23669922,0.7062830096,0.7920709759,0.269668401525,0.4690341894,0.8679807214499999,0.9005441636,0.49110381925,0.5009772525,0.797696226,0.8115304469,0.15622556975000002,0.2043574122,0.54195630245,0.5437883744,0.38567620997081653,0.4336814060636608,0.03756765180026462,0.03756765180026462,0.28759726867321433,0.3751945373464286,0.5207518991666666,0.6811913740000001,0.30915993420075605,0.326719225826512,0.38298923883923364,0.7659784776784673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,0.2,0.28759726867321433,0.3751945373464286,0.0,0.0,0.0,0.0,0.1756551809825804,0.28464369529849415,0.8243448190174196,0.9333333333333333,0.03340920168872199,0.03756765180026462,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
517,VT,2022-05-29 15:50:00,2022-05-29 17:50:00,120.0,3,29214.978709918025,29209.17797693424,-1.9857310166885118,1.9857310166885118,29282.62267157952,29209.17797693424,25.112830321337327,1.9857310166870352,-23.127099304649985,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,4.0,,"ST->VT; raw_candidate=VT; triggers=exit_pressure; prob=0.755; stable_belief=0.418; old_belief=0.135; gap=0.283; tau_eff=0.470; gap_eff=0.060; lambda_eff=0.750; invalidity=0.500; exit_pressure=0.309; price_expectation=0.500:ST_WEAK_TREND: abs_ret=109.5, range=171.9, trend6=0.43; VT gate: active dominance + price trend/volatility with low liquidation explanation; target VT not in fast-lane allowed list for ST; low directional PLIE explanation=0.914; neutral/mixed pressure=0.850; trend strength=0.400; volatility instability=0.353; active dominance=0.334",VT_MIXED,MIXED,,,VT_LOW_MOVE,RC,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.030301451031275534,0.018728403537995708,0.030301451031275534,0.018728403537995708,35.721399829999996,40.67572539,99.07505680666667,100.1878431,0.37969339416666664,0.4947861126,0.32401182549999996,0.4311504717,0.5288883569999999,0.5648269413,0.41000497576666667,0.4644641733,0.7752180288666667,0.8937253994,0.5052686836666668,0.519014353,0.6063986307333333,0.6275156296,0.3909814255803032,0.42685353221310646,0.036976187227960346,0.036976187227960346,0.17829546286428574,0.25040163568928575,1.0,1.0,0.32466044182695136,0.3853707701367922,0.46056029570648077,0.9250839721860364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.3,0.17829546286428574,0.25040163568928575,0.0,0.0,0.0,0.0,0.1506036637961203,0.2761930394351862,0.8493963362038798,0.9333333333333333,0.030301451031275534,0.036976187227960346,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
1786,VT,2024-05-19 22:50:00,2024-05-20 00:50:00,120.0,3,66338.8245312197,66438.58457664172,15.026662270921099,15.026662270921099,66438.58457664172,66309.34380026271,19.471613424517926,15.026662270921099,-4.444951153596814,path_neutral_pressure,path_normal_active_dominance_down,path_neutral_pressure,path_quiet_no_pressure,4.0,,"RC->VT; raw_candidate=VT; triggers=normal_entry+exit_pressure; prob=0.751; stable_belief=0.497; old_belief=0.387; gap=0.110; tau_eff=0.380; gap_eff=0.010; lambda_eff=0.520; invalidity=0.720; exit_pressure=0.679; price_expectation=0.720:RC_PRICE_TOO_LARGE_OR_TRENDING: abs_ret=89.3, range=199.6, trend6=0.43; VT gate: active dominance + price trend/volatility with low liquidation explanation; shock below threshold; low directional PLIE explanation=0.913; neutral/mixed pressure=0.850; trend strength=0.366; active dominance=0.320; volatility instability=0.261",VT_MIXED,MIXED,,,VT_LOW_MOVE,RC,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.035683612212953464,0.01713929500321163,0.035683612212953464,0.01713929500321163,18.053457693333332,27.85452444,77.27582383,78.58882736,0.2718075824333333,0.4416189377,0.35361084709999996,0.4338833853,0.5844916835666666,0.603938416,0.43428243576666664,0.4766986376,0.5953924519666667,0.7271359111,0.21995674463333334,0.2292306758,0.34075517940000005,0.3407551794,0.37976656956171945,0.4191141641093595,0.054458646698959896,0.054458646698959896,0.25896082811666665,0.5,0.7331891487777779,0.7641022526666668,0.34448619206909026,0.36484511809712006,0.2596215123269055,0.6010664908368439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,0.1,0.25896082811666665,0.5,0.0,0.0,0.27777777777777773,0.5,0.14452378661958407,0.20370792627997406,0.8554762133804159,0.9333333333333333,0.035683612212953464,0.054458646698959896,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
2576,VT,2025-08-06 19:50:00,2025-08-06 21:50:00,120.0,3,115290.788346757,115082.052042367,-18.121612006028663,18.121612006028663,115290.788346757,115082.052042367,18.121612006029626,18.121612006029626,0.0,path_neutral_pressure,path_quiet_no_pressure,path_directional_weak,path_reversal_takeover,4.0,,RHA->VT; raw_candidate=VT; triggers=exit_pressure; prob=0.760; stable_belief=0.395; old_belief=0.289; gap=0.106; tau_eff=0.470; gap_eff=0.060; lambda_eff=0.750; invalidity=0.434; exit_pressure=0.360; price_expectation=0.000:OK; VT gate: active dominance + price trend/volatility with low liquidation explanation; shock below threshold; low directional PLIE explanation=0.816; neutral/mixed pressure=0.650; trend strength=0.507; volatility instability=0.395; active dominance=0.390,VT_MIXED,MIXED,,,VT_LOW_MOVE,RC,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.07699306294829919,0.01961875623251604,0.07699306294829919,0.01961875623251604,17.98614467333333,25.42074395,69.38947931666667,100.5551862,0.47191523733333335,0.6622358951,0.3405462893333333,0.4912300689,0.57574297,0.6899759193,0.5256608318666666,0.5722170896,0.5451493401,0.7138226441,0.29016984233333337,0.3536505252,0.4573541991666667,0.6667076561,0.3777714660163891,0.4495249222350072,0.18295664334964795,0.18295664334964795,0.5022596756773811,0.6,0.8523318703333334,1.0,0.4150796789339482,0.44687388502500003,0.4749653084901098,0.7248644802411465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.6,0.5022596756773811,0.6,0.611111111111111,1.0,0.0,0.0,0.2663709978279018,0.3080101968895273,0.46696233550543154,0.708897203405822,0.07699306294829919,0.18295664334964795,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
784,VT,2022-10-18 21:50:00,2022-10-19 00:50:00,180.0,4,19302.450463369347,19270.076939960425,-16.785797140951537,16.785797140951537,19338.522771006777,19270.076939960425,35.456298992584564,16.785797140952322,-18.670501851631986,path_directional_core,path_cascade_transmission,path_mixed_pressure,path_mixed_pressure_chop,4.0,,RHA->VT; raw_candidate=VT; triggers=exit_pressure; prob=0.739; stable_belief=0.411; old_belief=0.163; gap=0.247; tau_eff=0.470; gap_eff=0.060; lambda_eff=0.750; invalidity=0.269; exit_pressure=0.254; price_expectation=0.000:OK; VT gate: active dominance + price trend/volatility with low liquidation explanation; shock below threshold; low directional PLIE explanation=0.791; neutral/mixed pressure=0.650; trend strength=0.424; volatility instability=0.380; active dominance=0.322,VT_MIXED,MIXED,,,VT_LOW_MOVE,RC,0.0,0.75,0.0,0.5,0.5,0.022738006312817145,0.014119824982016294,0.022738006312817145,0.014119824982016294,23.4097017,32.24384151,95.5594471,100.0439606,0.48552600582499994,0.6492279491,0.29457116965,0.3229653614,0.60841967925,0.8201185046,0.486612553425,0.538815907,0.40608358415,0.4531141468,0.41540235729999997,0.5100611772,0.699652694675,0.7170711727,0.31564029045036507,0.38605095932429484,0.03344166435146704,0.03344166435146704,0.2154390875607143,0.35841372631428575,1.0,1.0,0.43034241093572256,0.4545720648469963,0.4753537831916388,0.7468200740653146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.2154390875607143,0.35841372631428575,0.0,0.0,0.0,0.0,0.18381069363768576,0.2508832499942117,0.5960571168885047,0.8696955407285043,0.022738006312817145,0.03344166435146704,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
2587,VT,2025-08-12 20:50:00,2025-08-12 23:50:00,180.0,4,120167.464776787,120103.60041267,-5.316026344717462,5.316026344717462,120167.464776787,119875.041476366,24.364305275948787,24.364305275948787,0.0,path_directional_weak,path_cascade_transmission,path_directional_weak,path_cascade_transmission,2.0,,RHA->VT; raw_candidate=VT; triggers=exit_pressure; prob=0.754; stable_belief=0.418; old_belief=0.114; gap=0.303; tau_eff=0.470; gap_eff=0.060; lambda_eff=0.750; invalidity=0.455; exit_pressure=0.444; price_expectation=0.000:OK; VT gate: active dominance + price trend/volatility with low liquidation explanation; shock below threshold; low directional PLIE explanation=0.801; neutral/mixed pressure=0.650; trend strength=0.455; active dominance=0.395; volatility instability=0.296,VT_MIXED,MIXED,,,VT_LOW_MOVE,RC,0.0,1.0,0.0,0.5,0.5,0.022542913907759064,0.01161026425875657,0.022542913907759064,0.01161026425875657,25.596084440000002,34.58550452,83.20701384,85.38827586,0.47733414502500005,0.6636575509,0.35457685215,0.4554437651,0.6783311749,0.7895083482,0.5174830154,0.5979094522,0.609284556625,0.6489928224,0.35934700555000004,0.5180351693,0.41818804052499997,0.4196657692,0.3063098795658708,0.40997998400219154,0.03551451611418985,0.03551451611418985,0.4413816456276785,0.8354847501,0.9585225694166667,1.0,0.4027092037167811,0.45954609047106165,0.46513673708629344,0.9745722110379452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.9,0.4413816456276785,0.8354847501,0.0,0.0,0.0,0.0,0.2525560982808914,0.3371879143360226,0.7474439017191087,0.8361212278739342,0.022542913907759064,0.03551451611418985,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
1303,VT,2023-08-10 15:50:00,2023-08-10 20:50:00,300.0,5,29434.37723332395,29419.06561925466,-5.2033028732423405,5.2033028732423405,29434.37723332395,29389.029685659323,15.41820136683533,15.41820136683533,0.0,path_neutral_pressure,path_normal_active_dominance_down,path_directional_weak,path_reversal_takeover,3.0,,RC->VT; raw_candidate=VT; triggers=normal_entry; prob=0.736; stable_belief=0.497; old_belief=0.361; gap=0.136; tau_eff=0.470; gap_eff=0.060; lambda_eff=0.750; invalidity=0.154; exit_pressure=0.287; price_expectation=0.000:OK; VT gate: active dominance + price trend/volatility with low liquidation explanation; shock below threshold; low directional PLIE explanation=1.000; neutral/mixed pressure=0.650; active dominance=0.330; volatility instability=0.261; trend strength=0.213,VT_MIXED,MIXED,,,VT_LOW_MOVE,RC,0.0,1.0,0.0,0.6,0.4,0.026909610613981137,0.01968590305740478,0.026909610613981137,0.01968590305740478,16.328235224,23.47272024,59.80011603999999,67.61468045,0.1592589711,0.2021247342,0.34347978531999995,0.5715187578,0.40983593110000005,0.5337912303,0.5247300051600001,0.6160141324,0.36214401482,0.7392915027,0.33559185246,0.4517996503,0.56628452474,0.6131544339,0.36848491602052225,0.3899747442507963,0.03291093101345541,0.03291093101345541,0.58260970032,0.8592000143785714,0.9778158972666666,1.0,0.4334720576301342,0.5567276754669128,0.31334481812590187,0.6167280546734242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.1,0.58260970032,0.8592000143785714,0.0,0.0,0.09,0.25,0.2525250017824335,0.35,0.7474749982175666,0.9002682840411745,0.026909610613981137,0.03291093101345541,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
2556,VT,2025-07-27 22:50:00,2025-07-28 02:50:00,240.0,5,119507.080834961,119428.076454925,-6.613039605499016,6.613039605499016,119507.080834961,119036.105293726,39.48770542252742,39.48770542252742,0.0,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_normal_active_dominance_up,3.0,,RHA->VT; raw_candidate=VT; triggers=normal_entry+exit_pressure; prob=0.758; stable_belief=0.458; old_belief=0.150; gap=0.308; tau_eff=0.420; gap_eff=0.030; lambda_eff=0.580; invalidity=0.561; exit_pressure=0.594; price_expectation=0.000:OK; VT gate: active dominance + price trend/volatility with low liquidation explanation; shock below threshold; low directional PLIE explanation=1.000; neutral/mixed pressure=0.850; trend strength=0.391; active dominance=0.356; volatility instability=0.319,VT_MIXED,MIXED,,,VT_LOW_MOVE,RC,0.0,1.0,0.0,0.2,0.4,0.041575526796625996,0.023851639797538838,0.041575526796625996,0.023851639797538838,28.284333202,40.69406488,66.213446586,71.62205172,0.38781225042,0.5036187975,0.30623298076000005,0.3533424063,0.56049812546,0.619948762,0.4325644285,0.4589008849,0.58337578142,0.5886779347,0.37138997442,0.6168762797,0.51052253462,0.5425810329,0.4578847656007687,0.5013806717505428,0.05527721906049733,0.05527721906049733,0.4410244197092858,0.8341550444285715,0.8958168545999999,1.0,0.40766347065161296,0.506869702025,0.5709659910648404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,1.0,0.4410244197092858,0.8341550444285715,0.0,0.0,0.0,0.0,0.27350540344620305,0.35,0.726494596553797,0.7930630173881629,0.041575526796625996,0.05527721906049733,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,12,short_low_move; vt_weak_movement; vt_weak_trend; vt_mixed_direction; low_trading_quality; low_directional_quality; low_price_expectation_quality; price_expectation_exit; vt_low_move_price; price_expectation_low_score; vt_low_move_px; vt_mixed_or_weak
