time,price,split,stable_state,stable_b_ST,candidate_state,belief_gap,path_context_6h,path_label_6h,path_context_12h,path_label_12h,path_context_24h,path_label_24h,path_context_48h,path_label_48h,plie_direction,plie_reliability,plie_intensity,e_cascade,e_rejection,e_rha_strict,e_absorption,e_active,e_quiet,e_low_vol,e_range_compression,e_trend_strength,e_conflict,e_quality_bad,top_evidence_features,stable_b_VT,stable_b_RC,stable_b_RHA,stable_b_HPEM,stable_b_AMB
2026-01-30 03:50:00,82616.8500502167,test,VT,,VT,0.9501138920333263,path_neutral_pressure,path_active_dominance_down,path_neutral_pressure,path_active_dominance_down,path_neutral_pressure,path_active_dominance_down,path_neutral_pressure,path_active_dominance_down,-1.0,0.0365850064303189,0.0040752731613516,0.039149741937664954,0.0,0.0,0.3169562499362368,0.7339941562835159,0.08967132647601367,0.3700451705763804,0.033190553362200004,0.620209523305,0.09279646428688437,0.05567843257732005,neutral/mixed pressure=1.000; low directional PLIE explanation=1.000; active dominance=0.734; volatility instability=0.674; trend strength=0.620,0.9417665029236741,,,,
2026-01-30 05:50:00,82854.7108010318,test,VT,,VT,0.9177465849871987,path_neutral_pressure,path_normal_active_dominance_down,path_neutral_pressure,path_normal_active_dominance_down,path_neutral_pressure,path_active_dominance_down,path_neutral_pressure,path_active_dominance_down,-1.0,0.0822997140011087,0.0629402916253187,0.056607771215110105,0.0,0.0,0.3170528740525601,0.6669601913475101,0.059141020682993706,0.33522003668181133,0.06880064829465002,0.38835754178,0.25312671304297485,0.10845230195936562,neutral/mixed pressure=1.000; low directional PLIE explanation=1.000; active dominance=0.667; volatility instability=0.635; trend strength=0.388,0.9433458514753106,,,,
2022-09-09 11:50:00,20964.72985442247,train,VT,,VT,0.9592273680946207,path_neutral_pressure,path_active_dominance_up,path_neutral_pressure,path_active_dominance_up,path_neutral_pressure,path_active_dominance_up,path_neutral_pressure,path_active_dominance_up,0.0,0.0029180076761524,0.0025167727451762,0.033426852452099996,0.0,0.0,0.2831030038693966,0.8972599855896053,0.12494130323081025,0.48558412418928953,0.11039592498260001,0.5837681968,0.094643957661463,0.05840371651732096,neutral/mixed pressure=1.000; low directional PLIE explanation=1.000; active dominance=0.897; trend strength=0.584; volatility instability=0.533,0.9367342293794773,,,,
2025-03-16 00:50:00,84293.5279524741,validation,RC,,RC,0.9624695171983562,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,0.0,0.0146778223080263,0.0033238439928647,0.00971315706804,0.0,0.0,0.3254868824143925,0.10843871854986409,0.937741341457875,0.9825401289993254,0.95398240334,0.22467049472099998,0.058196194110908345,0.030872492843543403,neutral pressure=1.000; low realized volatility=0.983; range compression=0.954; quiet no-pressure=0.938; low trend=0.775,,0.9729900953000177,,,
2025-04-18 14:50:00,84574.5573666381,validation,RC,,RC,0.9584613813549446,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,0.0,0.0256473833993143,0.0030184813177895,0.0106767239133,0.0,0.0,0.31833742118243935,0.12235926973578563,0.9366061922475608,0.9592050085259762,0.962751794375,0.25223084258499995,0.04363909650396733,0.03173712675069504,neutral pressure=1.000; range compression=0.963; low realized volatility=0.959; quiet no-pressure=0.937; low trend=0.748,,0.9722947894137144,,,
2025-03-15 23:50:00,84378.8701640199,validation,RC,,RC,0.9646856974402819,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,0.0,0.0138157444235479,0.003213301658343,0.00967164761796,0.0,0.0,0.3256864032700897,0.1081986443469149,0.9375135515015042,0.9731599662661606,0.9607895346049999,0.22628456237,0.05698084261934105,0.030698713540407957,neutral pressure=1.000; low realized volatility=0.973; range compression=0.961; quiet no-pressure=0.938; low trend=0.774,,0.9715108459661336,,,
2025-04-18 13:50:00,84568.4770082639,validation,RC,,RC,0.9579714559181306,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,0.0,0.0257988143015372,0.0035919773643865,0.0116394525627,0.0,0.0,0.3183274468332444,0.11820362222341294,0.9319475603822688,0.9474548322580079,0.9535945820449999,0.256553872445,0.044471348567975674,0.03187573014266171,neutral pressure=1.000; range compression=0.954; low realized volatility=0.947; quiet no-pressure=0.932; low trend=0.743,,0.9713220193211339,,,
2025-04-18 12:50:00,84633.59525941,validation,RC,,RC,0.9643506962624833,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,0.0,0.0254350758503803,0.0031078009986554,0.010958944359300001,0.0,0.0,0.31831718021330896,0.09805958861266124,0.9429711250480648,0.9378457504746296,0.94441421625,0.1369851450655,0.043879281079598494,0.03177692496640244,neutral pressure=1.000; range compression=0.944; quiet no-pressure=0.943; low realized volatility=0.938; low trend=0.863,,0.9701360618378856,,,
2025-03-15 22:50:00,84423.1171113785,validation,RC,,RC,0.9672226252775773,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,0.0,0.0130650911742284,0.0030952908202075,0.0129891830622,0.0,0.0,0.32589177053311585,0.09421577200384565,0.9432529082794242,0.9657942274120104,0.956425098385,0.131945346445,0.05625895607013855,0.0305987132361481,neutral pressure=1.000; low realized volatility=0.966; range compression=0.956; quiet no-pressure=0.943; low trend=0.868,,0.9691487797978512,,,
2024-02-04 03:50:00,43017.16570769357,train,RC,,RC,0.960713962873698,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,0.0,0.005876919112247,0.0014098911750904,0.0158733995505,0.0,0.0,0.3229791612485641,0.09621601680441055,0.9499766607959476,0.9944363442285332,0.9851122945249999,0.1686873711925,0.04187989699329437,0.030142873840671797,neutral pressure=1.000; low realized volatility=0.994; range compression=0.985; quiet no-pressure=0.950; low trend=0.831,,0.968659617012809,,,
2023-08-27 07:50:00,26034.008618367643,train,RC,,RC,0.9531961818206722,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,path_neutral_pressure,path_quiet_no_pressure,0.0,0.0089670871676193,0.0021268062702451,0.01172953164282,0.0,0.0,0.32153445067505454,0.12754381197470635,0.9411820383102755,1.0,0.96201088214,0.36115834712000006,0.01179357374607598,0.03010861602605619,neutral pressure=1.000; low realized volatility=1.000; range compression=0.962; quiet no-pressure=0.941; low trend=0.639,,0.9691116300783109,,,
2021-12-21 13:50:00,48884.84429621312,train,RHA,,RHA,0.8683940816787783,path_directional_weak,path_reversal_takeover,path_directional_weak,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,-1.0,0.7263189631751366,0.2496058822363061,0.12929254644335358,0.5278558954080109,0.5887964817191313,0.7622291916508346,0.24154753909635612,0.0,0.525315949928597,0.49650382035,0.41256936067499994,0.152155822826176,1.098925395126571e-10,low cascade=0.871; directional pressure still exists=0.822; absorption=0.762; strict pressure rejection=0.589; pressure rejection=0.528,,,0.90510716577268,,
